0	16.935	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	33.571	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	50.175	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	66.822	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	83.346	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	99.988	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	116.56	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	133.12	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	149.72	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	166.31	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	182.96	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	199.5	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	216.1	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	232.69	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	249.28	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	265.86	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	282.56	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	299.13	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	315.64	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	332.18	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	348.85	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	365.47	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	381.98	-1.0054	-4.472	-1.0054	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	398.69	-0.98529	-4.472	-0.98529	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
0	415.2	-0.98529	-4.472	-0.98529	-4.472	0	1	75	3.1058	4.2473	1	12.106	3.2474	0	-7.3438	3	1	1	0	0	0	0
